Il2CppClass.interface_offsets_count	spine-unity	Spine.Skin	AttachAll	Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v450 @ X8_v5 (Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>)+12E]
Il2CppClass.interface_offsets_count	spine-unity	Spine.Skin	AttachAll	Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v450 @ X8_v5 (Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>)+12E]
Il2CppClass.interfaceOffsets	spine-unity	Spine.Skin	AttachAll	Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>		RuntimeClassTypeAnalysisContext	B0	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v450 @ X8_v5 (Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>)+B0]
Il2CppClass.interface_offsets_count	spine-unity	Spine.Skin	AttachAll	Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v307 @ X8_v11 (Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>)+12E]
Il2CppClass.interface_offsets_count	spine-unity	Spine.Skin	AttachAll	Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v307 @ X8_v11 (Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>)+12E]
Il2CppClass.interfaceOffsets	spine-unity	Spine.Skin	AttachAll	Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>		RuntimeClassTypeAnalysisContext	B0	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v307 @ X8_v11 (Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>)+B0]
base has no type, from Add of an untyped local and Immediate	spine-unity	Spine.Skin	AttachAll	<untyped>			FFFFFFFFFFFFFFF8	0	0	0	Add	UNKNOWN:add-of-MemoryOperand	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v584 @ X10_v7-8]
base has no type, from Add of an untyped local and Immediate	spine-unity	Spine.Skin	AttachAll	<untyped>			FFFFFFFFFFFFFFF8	0	0	0	Add	UNKNOWN:add-of-MemoryOperand	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v484 @ X10_v15-8]
base has no type, from Add of Single[] and Int32	spine-unity	Spine.ColorTimeline	Apply	<untyped>			20	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v315 @ X9_v8+20]
base has no type, from Add of Single[] and Int32	spine-unity	Spine.ColorTimeline	Apply	<untyped>			20	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v315 @ X9_v8+20]
base has no type, from Add of Single[] and Immediate	spine-unity	Spine.ColorTimeline	Apply	<untyped>			0	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	[v496 @ X12_v6+v497 @ X9_v16 (System.Int32)]
base has no type, from Add of Single[] and Immediate	spine-unity	Spine.ColorTimeline	Apply	<untyped>			0	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	[v496 @ X12_v6+v499 @ X9_v17 (System.Int32)]
base has no type, from Add of Single[] and Immediate	spine-unity	Spine.ColorTimeline	Apply	<untyped>			0	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	[v496 @ X12_v6+v500 @ X8_v18 (System.Int32)]
base has no type, from Add of Single[] and Immediate	spine-unity	Spine.ColorTimeline	Apply	<untyped>			0	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	[v496 @ X12_v6+v501 @ X10_v13 (System.Int32)]
value type base	spine-unity	Spine.SpineSkeletonExtensions	SetPropertyToSetupPose	System.Int32	System.ValueType	TypeAnalysisContext	0	0	1	0	Add	MISSING_METADATA:inside-the-layout-between-fields	LAYOUT_KNOWN	1	10	NESTED:m_value	VALUE_RELATIVE	UNKNOWN	NOT_A_FIELD_ACCESS	[v50 @ X9_v2 (System.Int32)+v37 @ X8_v3 (System.Int32)]
base has no type, from Add of Single[] and Int32	spine-unity	Spine.TwoColorTimeline	Apply	<untyped>			20	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v420 @ X9_v7+20]
base has no type, from Add of Single[] and Int32	spine-unity	Spine.TwoColorTimeline	Apply	<untyped>			20	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v420 @ X9_v7+20]
base has no type, from Add of Single[] and Immediate	spine-unity	Spine.TwoColorTimeline	Apply	<untyped>			0	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	[v629 @ X15_v6+v630 @ X9_v15 (System.Int32)]
base has no type, from Add of Single[] and Immediate	spine-unity	Spine.TwoColorTimeline	Apply	<untyped>			0	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	[v629 @ X15_v6+v632 @ X9_v16 (System.Int32)]
base has no type, from Add of Single[] and Immediate	spine-unity	Spine.TwoColorTimeline	Apply	<untyped>			0	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	[v629 @ X15_v6+v634 @ X9_v17 (System.Int32)]
base has no type, from Add of Single[] and Immediate	spine-unity	Spine.TwoColorTimeline	Apply	<untyped>			0	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	[v629 @ X15_v6+v636 @ X9_v18 (System.Int32)]
base has no type, from Add of Single[] and Immediate	spine-unity	Spine.TwoColorTimeline	Apply	<untyped>			0	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	[v629 @ X15_v6+v638 @ X9_v19 (System.Int32)]
base has no type, from Add of Single[] and Immediate	spine-unity	Spine.TwoColorTimeline	Apply	<untyped>			0	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	[v629 @ X15_v6+v639 @ X8_v17 (System.Int32)]
base has no type, from Add of Single[] and Immediate	spine-unity	Spine.TwoColorTimeline	Apply	<untyped>			0	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	[v629 @ X15_v6+v640 @ X10_v12 (System.Int32)]
value type base	spine-unity	Spine.TransformConstraint	.ctor	System.Int32	System.ValueType	TypeAnalysisContext	18	0	1	0	Move:Immediate	PAST_LAST_FIELD:value-type	LAYOUT_KNOWN	1	10	BEYOND_LAYOUT	NEITHER	UNKNOWN	SEARCH_EMPTY	[v194 @ X8_v17 (System.Int32)+18]
base has no type, from no definition	spine-unity	Spine.TransformConstraint	.ctor	<untyped>			10	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	STACK_SLOT	NO_OWNER	[v257 @ stack_-68+10]
base has no type, from Move from an untyped base	spine-unity	Spine.TransformConstraint	.ctor	<untyped>			10	0	0	0	Move:memory	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v388 @ X9_v16+10]
past the last field of the base type	spine-unity	Spine.TransformConstraint	.ctor	System.Collections.IDictionary		TypeAnalysisContext	10	0	0	0	Move:field IDictionary	NO_KNOWN_LAYOUT:type-has-no-instance-fields	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	INSTANCE_FIELD	SEARCH_EMPTY	[v186 @ X9_v6 (System.Collections.IDictionary)+10]
base has no type, from Move from [IDictionary + 0x10]	spine-unity	Spine.TransformConstraint	.ctor	<untyped>			10	0	0	0	Move:memory	NO_KNOWN_LAYOUT:type-has-no-instance-fields	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v187 @ X9_v7+10]
base has no type, from Move from [IDictionary + 0x10]	spine-unity	Spine.TransformConstraint	.ctor	<untyped>			10	0	0	0	Move:memory	NO_KNOWN_LAYOUT:type-has-no-instance-fields	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v187 @ X9_v7+10]
base has no type, from Add of Single[] and Int32	spine-unity	Spine.SkeletonBinary	ReadAnimation	<untyped>			20	0	0	0	Add	PHI_AMBIGUITY:multiple-definitions	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v2302 @ X8_v178+20]
base has no type, from Add of Single[] and Int32	spine-unity	Spine.SkeletonBinary	ReadAnimation	<untyped>			20	0	0	0	Add	PHI_AMBIGUITY:multiple-definitions	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v2302 @ X8_v178+20]
past the last field of the base type	spine-unity	Spine.Skeleton	SortTransformConstraint	Spine.IUpdatable		TypeAnalysisContext	20	0	0	0	Move:ArrayAccess	NO_KNOWN_LAYOUT:type-has-no-instance-fields	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	UNKNOWN	SEARCH_EMPTY	[v262 @ X21_v13 (Spine.IUpdatable)+20]
past the last field of the base type	spine-unity	Spine.SkeletonBinary	ReadAnimation	Spine.Attachment	System.Object	TypeAnalysisContext	28	10	1	0	Call	PAST_LAST_FIELD:class	LAYOUT_KNOWN	1	10	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	CALL_RESULT	SEARCH_EMPTY	[v1203 @ X0_v97 (Spine.Attachment)+28]
past the last field of the base type	spine-unity	Spine.SkeletonBinary	ReadAnimation	Spine.Attachment	System.Object	TypeAnalysisContext	20	10	1	0	Call	PAST_LAST_FIELD:class	LAYOUT_KNOWN	1	10	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	CALL_RESULT	SEARCH_EMPTY	[v1203 @ X0_v97 (Spine.Attachment)+20]
past the last field of the base type	spine-unity	Spine.SkeletonBinary	ReadAnimation	Spine.Attachment	System.Object	TypeAnalysisContext	20	10	1	0	Call	PAST_LAST_FIELD:class	LAYOUT_KNOWN	1	10	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	CALL_RESULT	SEARCH_EMPTY	[v1203 @ X0_v97 (Spine.Attachment)+20]
past the last field of the base type	spine-unity	Spine.SkeletonBinary	ReadAnimation	Spine.Attachment	System.Object	TypeAnalysisContext	20	10	1	0	Call	PAST_LAST_FIELD:class	LAYOUT_KNOWN	1	10	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	CALL_RESULT	SEARCH_EMPTY	[v1203 @ X0_v97 (Spine.Attachment)+20]
base has no type, from Add of an untyped local and Int32	spine-unity	Spine.SkeletonBinary	ReadAnimation	<untyped>			20	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v4420 @ X12_v11+20]
Il2CppClass.interface_offsets_count	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v391 @ X8_v5 (Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>)+12E]
Il2CppClass.interface_offsets_count	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v391 @ X8_v5 (Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>)+12E]
Il2CppClass.interfaceOffsets	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>		RuntimeClassTypeAnalysisContext	B0	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v391 @ X8_v5 (Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>)+B0]
Il2CppClass.interface_offsets_count	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v248 @ X8_v11 (Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>)+12E]
Il2CppClass.interface_offsets_count	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v248 @ X8_v11 (Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>)+12E]
Il2CppClass.interfaceOffsets	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>		RuntimeClassTypeAnalysisContext	B0	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v248 @ X8_v11 (Il2CppClass<System.Collections.Generic.IEnumerator`1<Spine.Skin+SkinEntry>>)+B0]
base has no type, from Add of an untyped local and Immediate	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	<untyped>			FFFFFFFFFFFFFFF8	0	0	0	Add	UNKNOWN:add-of-MemoryOperand	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v524 @ X10_v7-8]
base has no type, from Add of an untyped local and Immediate	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	<untyped>			FFFFFFFFFFFFFFF8	0	0	0	Add	UNKNOWN:add-of-MemoryOperand	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v425 @ X10_v15-8]
value type base	spine-unity	Spine.TransformConstraint	ApplyAbsoluteWorld	System.Int32	System.ValueType	TypeAnalysisContext	0	0	1	0	Add	MISSING_METADATA:inside-the-layout-between-fields	LAYOUT_KNOWN	1	10	NESTED:m_value	VALUE_RELATIVE	UNKNOWN	NOT_A_FIELD_ACCESS	[v436 @ X9_v6 (System.Int32)+v95 @ TEMPCOND_v4 (System.Boolean)*4]
value type base	spine-unity	Spine.TransformConstraint	ApplyAbsoluteWorld	System.Int32	System.ValueType	TypeAnalysisContext	0	0	1	0	Add	MISSING_METADATA:inside-the-layout-between-fields	LAYOUT_KNOWN	1	10	NESTED:m_value	VALUE_RELATIVE	UNKNOWN	NOT_A_FIELD_ACCESS	[v436 @ X9_v6 (System.Int32)+v95 @ TEMPCOND_v4 (System.Boolean)*4]
past the last field of the base type	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	Spine.Attachment	System.Object	TypeAnalysisContext	20	10	1	0	<none>	PAST_LAST_FIELD:class	LAYOUT_KNOWN	1	10	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[attachment @ X1 (Spine.Attachment)+20]
past the last field of the base type	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	Spine.Attachment	System.Object	TypeAnalysisContext	20	10	1	0	<none>	PAST_LAST_FIELD:class	LAYOUT_KNOWN	1	10	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[attachment @ X1 (Spine.Attachment)+20]
base has no type, from Move from [Attachment + 0x20]	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	<untyped>			18	0	0	0	Move:memory	PAST_LAST_FIELD:class	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v142 @ X21_v4+18]
base has no type, from Move from [Attachment + 0x20]	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	<untyped>			18	0	0	0	Move:memory	PAST_LAST_FIELD:class	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v142 @ X21_v4+18]
past the last field of the base type	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	Spine.Attachment	System.Object	TypeAnalysisContext	20	10	1	0	<none>	PAST_LAST_FIELD:class	LAYOUT_KNOWN	1	10	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[attachment @ X1 (Spine.Attachment)+20]
base has no type, from Move from [Attachment + 0x20]	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	<untyped>			18	0	0	0	Move:memory	PAST_LAST_FIELD:class	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v142 @ X21_v4+18]
base has no type, from Move from [Attachment + 0x20]	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	<untyped>			18	0	0	0	Move:memory	PAST_LAST_FIELD:class	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v142 @ X21_v4+18]
past the last field of the base type	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	Spine.Attachment	System.Object	TypeAnalysisContext	20	10	1	0	<none>	PAST_LAST_FIELD:class	LAYOUT_KNOWN	1	10	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	[attachment @ X1 (Spine.Attachment)+20]
base has no type, from Add of [Attachment + 0x20] and Int32	spine-unity	Spine.Skeleton	SortPathConstraintAttachment	<untyped>			20	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v352 @ X9_v9+20]
base has no type, from Add of String[] and Immediate	spine-unity	Spine.Unity.SpineAtlasAsset	CreateRuntimeInstance	<untyped>			0	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	CALL_RESULT	NO_OWNER	[v89 @ X27_v8+v262 @ X22_v16 (System.Int32)*8]
base has no type, from Newobj	spine-unity	Spine.Unity.SpineAtlasAsset	CreateRuntimeInstance	<untyped>			10	0	0	0	Newobj	TYPE_PROPAGATION:newobj	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ALLOCATION	NO_OWNER	[v228 @ X0_v28+10]
base has no type, from Newobj	spine-unity	Spine.Unity.SpineAtlasAsset	CreateRuntimeInstance	<untyped>			1C	0	0	0	Newobj	TYPE_PROPAGATION:newobj	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ALLOCATION	NO_OWNER	[v228 @ X0_v28+1C]
base has no type, from Newobj	spine-unity	Spine.Unity.SpineAtlasAsset	CreateRuntimeInstance	<untyped>			18	0	0	0	Newobj	TYPE_PROPAGATION:newobj	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ALLOCATION	NO_OWNER	[v228 @ X0_v28+18]
base has no type, from Move from an untyped base	spine-unity	Spine.Unity.SpineAtlasAsset	CreateRuntimeInstance	<untyped>			18	0	0	0	Move:memory	TYPE_PROPAGATION:newobj	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	[v272 @ X8_v36+18]
base has no type, from Newobj	spine-unity	Spine.Unity.SpineAtlasAsset	CreateRuntimeInstance	<untyped>			18	0	0	0	Newobj	TYPE_PROPAGATION:newobj	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ALLOCATION	NO_OWNER	[v228 @ X0_v28+18]
base has no type, from Newobj	spine-unity	Spine.Unity.SpineAtlasAsset	CreateRuntimeInstance	<untyped>			18	0	0	0	Newobj	TYPE_PROPAGATION:newobj	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ALLOCATION	NO_OWNER	[v228 @ X0_v28+18]
base has no type, from Newobj	spine-unity	Spine.Unity.SpineAtlasAsset	CreateRuntimeInstance	<untyped>			18	0	0	0	Newobj	TYPE_PROPAGATION:newobj	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ALLOCATION	NO_OWNER	[v228 @ X0_v28+18]
base has no type, from Newobj	spine-unity	Spine.Unity.SpineAtlasAsset	CreateRuntimeInstance	<untyped>			18	0	0	0	Newobj	TYPE_PROPAGATION:newobj	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ALLOCATION	NO_OWNER	[v228 @ X0_v28+18]
base has no type, from Newobj	spine-unity	Spine.Unity.SpineAtlasAsset	CreateRuntimeInstance	<untyped>			18	0	0	0	Newobj	TYPE_PROPAGATION:newobj	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	ALLOCATION	NO_OWNER	[v228 @ X0_v28+18]
Il2CppClass.0x1B8	spine-unity	Spine.Unity.SpineAtlasAsset	Reset	Il2CppClass<Spine.Unity.SpineAtlasAsset>		RuntimeClassTypeAnalysisContext	1B8	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v0 @ X8_v1 (Il2CppClass<Spine.Unity.SpineAtlasAsset>)+1B8]
Il2CppClass.0x1C0	spine-unity	Spine.Unity.SpineAtlasAsset	Reset	Il2CppClass<Spine.Unity.SpineAtlasAsset>		RuntimeClassTypeAnalysisContext	1C0	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v0 @ X8_v1 (Il2CppClass<Spine.Unity.SpineAtlasAsset>)+1C0]
Il2CppClass.interface_offsets_count	spine-unity	Spine.AnimationState	ApplyEventTimelinesOnly	Il2CppClass<Spine.Timeline>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v561 @ X8_v23 (Il2CppClass<Spine.Timeline>)+12E]
Il2CppClass.interface_offsets_count	spine-unity	Spine.AnimationState	ApplyEventTimelinesOnly	Il2CppClass<Spine.Timeline>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v561 @ X8_v23 (Il2CppClass<Spine.Timeline>)+12E]
Il2CppClass.interfaceOffsets	spine-unity	Spine.AnimationState	ApplyEventTimelinesOnly	Il2CppClass<Spine.Timeline>		RuntimeClassTypeAnalysisContext	B0	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	[v561 @ X8_v23 (Il2CppClass<Spine.Timeline>)+B0]
base has no type, from Add of an untyped local and Immediate	spine-unity	Spine.AnimationState	ApplyEventTimelinesOnly	<untyped>			FFFFFFFFFFFFFFF8	0	0	0	Add	UNKNOWN:add-of-MemoryOperand	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v656 @ X10_v19-8]
base has no type, from Add of an untyped local and Immediate	spine-unity	Spine.AnimationState	ApplyEventTimelinesOnly	<untyped>			8	0	0	0	Call	PHI_AMBIGUITY:multiple-definitions	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[v683 @ X0_v35+8]
absolute address	spine-unity	Spine.SkeletonBounds	Update	<untyped>			407A90	0	0	0	<none>	UNKNOWN:absolute-address	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	[407A90]
generic instance, value type argument	spine-unity	Spine.Unity.SkeletonMecanimRootMotion	GetRemainingRootMotion	System.Collections.Generic.KeyValuePair`2<Spine.Animation, System.Single>		GenericInstanceTypeAnalysisContext	28	0	0	0	Call	GENERIC_LAYOUT:instantiation	LAYOUT_KNOWN	2	18	BEYOND_LAYOUT	NEITHER	CALL_RESULT	SEARCH_EMPTY	[v48 @ X0_v5 (System.Collections.Generic.KeyValuePair`2<Spine.Animation, System.Single>)+28]
